Country,Year,Age Group,Symptom,Medication,Activity
India,2022,<65,Changes in mood,Galantamine,Healthy diet
India,2022,<65,Changes in mood,Memantine,Daily exercise
India,2022,<65,Changes in mood,Memantine,Cognitive therapy
India,2022,<65,Changes in mood,Memantine,Social interactions
India,2022,<65,Changes in mood,Memantine,Healthy diet
India,2022,65-74,Memory loss,Donepezil,Daily exercise
India,2022,65-74,Memory loss,Donepezil,Cognitive therapy
India,2022,65-74,Memory loss,Donepezil,Social interactions
India,2022,65-74,Memory loss,Donepezil,Healthy diet
India,2022,65-74,Memory loss,Rivastigmine,Daily exercise
India,2022,65-74,Memory loss,Rivastigmine,Cognitive therapy
India,2022,65-74,Memory loss,Rivastigmine,Social interactions
India,2022,65-74,Memory loss,Rivastigmine,Healthy diet
India,2022,65-74,Memory loss,Galantamine,Daily exercise
India,2022,65-74,Memory loss,Galantamine,Cognitive therapy
India,2022,65-74,Memory loss,Galantamine,Social interactions
India,2022,65-74,Memory loss,Galantamine,Healthy diet
India,2022,65-74,Memory loss,Memantine,Daily exercise
India,2022,65-74,Memory loss,Memantine,Cognitive therapy
India,2022,65-74,Memory loss,Memantine,Social interactions
India,2022,65-74,Memory loss,Memantine,Healthy diet
India,2022,65-74,Confusion,Donepezil,Daily exercise
India,2022,65-74,Confusion,Donepezil,Cognitive therapy
India,2022,65-74,Confusion,Donepezil,Social interactions
India,2022,65-74,Confusion,Donepezil,Healthy diet
India,2022,65-74,Confusion,Rivastigmine,Daily exercise
India,2022,65-74,Confusion,Rivastigmine,Cognitive therapy
India,2022,65-74,Confusion,Rivastigmine,Social interactions
India,2022,65-74,Confusion,Rivastigmine,Healthy diet
India,2022,65-74,Confusion,Galantamine,Daily exercise
India,2022,65-74,Confusion,Galantamine,Cognitive therapy
India,2022,65-74,Confusion,Galantamine,Social interactions
India,2022,65-74,Confusion,Galantamine,Healthy diet
India,2022,65-74,Confusion,Memantine,Daily exercise
India,2022,65-74,Confusion,Memantine,Cognitive therapy
India,2022,65-74,Confusion,Memantine,Social interactions
India,2022,65-74,Confusion,Memantine,Healthy diet
India,2022,65-74,Difficulty with language,Donepezil,Daily exercise
India,2022,65-74,Difficulty with language,Donepezil,Cognitive therapy
India,2022,65-74,Difficulty with language,Donepezil,Social interactions
India,2022,65-74,Difficulty with language,Donepezil,Healthy diet
India,2022,65-74,Difficulty with language,Rivastigmine,Daily exercise
India,2022,65-74,Difficulty with language,Rivastigmine,Cognitive therapy
India,2022,65-74,Difficulty with language,Rivastigmine,Social interactions
India,2022,65-74,Difficulty with language,Rivastigmine,Healthy diet
India,2022,65-74,Difficulty with language,Galantamine,Daily exercise
India,2022,65-74,Difficulty with language,Galantamine,Cognitive therapy
India,2022,65-74,Difficulty with language,Galantamine,Social interactions
India,2022,65-74,Difficulty with language,Galantamine,Healthy diet
India,2022,65-74,Difficulty with language,Memantine,Daily exercise
India,2022,65-74,Difficulty with language,Memantine,Cognitive therapy
India,2022,65-74,Difficulty with language,Memantine,Social interactions
India,2022,65-74,Difficulty with language,Memantine,Healthy diet
India,2022,65-74,Disorientation,Donepezil,Daily exercise
India,2022,65-74,Disorientation,Donepezil,Cognitive therapy
India,2022,65-74,Disorientation,Donepezil,Social interactions
India,2022,65-74,Disorientation,Donepezil,Healthy diet
India,2022,65-74,Disorientation,Rivastigmine,Daily exercise
India,2022,65-74,Disorientation,Rivastigmine,Cognitive therapy
India,2022,65-74,Disorientation,Rivastigmine,Social interactions
India,2022,65-74,Disorientation,Rivastigmine,Healthy diet
India,2022,65-74,Disorientation,Galantamine,Daily exercise
India,2022,65-74,Disorientation,Galantamine,Cognitive therapy
India,2022,65-74,Disorientation,Galantamine,Social interactions
India,2022,65-74,Disorientation,Galantamine,Healthy diet
India,2022,65-74,Disorientation,Memantine,Daily exercise
India,2022,65-74,Disorientation,Memantine,Cognitive therapy
India,2022,65-74,Disorientation,Memantine,Social interactions
India,2022,65-74,Disorientation,Memantine,Healthy diet
India,2022,65-74,Changes in mood,Donepezil,Daily exercise
India,2022,65-74,Changes in mood,Donepezil,Cognitive therapy
India,2022,65-74,Changes in mood,Donepezil,Social interactions
India,2022,65-74,Changes in mood,Donepezil,Healthy diet
India,2022,65-74,Changes in mood,Rivastigmine,Daily exercise
India,2022,65-74,Changes in mood,Rivastigmine,Cognitive therapy
India,2022,65-74,Changes in mood,Rivastigmine,Social interactions
India,2022,65-74,Changes in mood,Rivastigmine,Healthy diet
India,2022,65-74,Changes in mood,Galantamine,Daily exercise
India,2022,65-74,Changes in mood,Galantamine,Cognitive therapy
India,2022,65-74,Changes in mood,Galantamine,Social interactions
India,2022,65-74,Changes in mood,Galantamine,Healthy diet
India,2022,65-74,Changes in mood,Memantine,Daily exercise
India,2022,65-74,Changes in mood,Memantine,Cognitive therapy
India,2022,65-74,Changes in mood,Memantine,Social interactions
India,2022,65-74,Changes in mood,Memantine,Healthy diet
India,2022,75-84,Memory loss,Donepezil,Daily exercise
India,2022,75-84,Memory loss,Donepezil,Cognitive therapy
India,2022,75-84,Memory loss,Donepezil,Social interactions
India,2022,75-84,Memory loss,Donepezil,Healthy diet
India,2022,75-84,Memory loss,Rivastigmine,Daily exercise
India,2022,75-84,Memory loss,Rivastigmine,Cognitive therapy
India,2022,75-84,Memory loss,Rivastigmine,Social interactions
India,2022,75-84,Memory loss,Rivastigmine,Healthy diet
India,2022,75-84,Memory loss,Galantamine,Daily exercise
India,2022,75-84,Memory loss,Galantamine,Cognitive therapy
India,2022,75-84,Memory loss,Galantamine,Social interactions
India,2022,75-84,Memory loss,Galantamine,Healthy diet
India,2022,75-84,Memory loss,Memantine,Daily exercise
India,2022,75-84,Memory loss,Memantine,Cognitive therapy
India,2022,75-84,Memory loss,Memantine,Social interactions
India,2022,75-84,Memory loss,Memantine,Healthy diet
India,2022,75-84,Confusion,Donepezil,Daily exercise
India,2022,75-84,Confusion,Donepezil,Cognitive therapy
India,2022,75-84,Confusion,Donepezil,Social interactions
India,2022,75-84,Confusion,Donepezil,Healthy diet
India,2022,75-84,Confusion,Rivastigmine,Daily exercise
India,2022,75-84,Confusion,Rivastigmine,Cognitive therapy
India,2022,75-84,Confusion,Rivastigmine,Social interactions
India,2022,75-84,Confusion,Rivastigmine,Healthy diet
India,2022,75-84,Confusion,Galantamine,Daily exercise
India,2022,75-84,Confusion,Galantamine,Cognitive therapy
India,2022,75-84,Confusion,Galantamine,Social interactions
India,2022,75-84,Confusion,Galantamine,Healthy diet
India,2022,75-84,Confusion,Memantine,Daily exercise
India,2022,75-84,Confusion,Memantine,Cognitive therapy
India,2022,75-84,Confusion,Memantine,Social interactions
India,2022,75-84,Confusion,Memantine,Healthy diet
India,2022,75-84,Difficulty with language,Donepezil,Daily exercise
India,2022,75-84,Difficulty with language,Donepezil,Cognitive therapy
India,2022,75-84,Difficulty with language,Donepezil,Social interactions
India,2022,75-84,Difficulty with language,Donepezil,Healthy diet
India,2022,75-84,Difficulty with language,Rivastigmine,Daily exercise
India,2022,75-84,Difficulty with language,Rivastigmine,Cognitive therapy
India,2022,75-84,Difficulty with language,Rivastigmine,Social interactions
India,2022,75-84,Difficulty with language,Rivastigmine,Healthy diet
India,2022,75-84,Difficulty with language,Galantamine,Daily exercise
India,2022,75-84,Difficulty with language,Galantamine,Cognitive therapy
India,2022,75-84,Difficulty with language,Galantamine,Social interactions
India,2022,75-84,Difficulty with language,Galantamine,Healthy diet
India,2022,75-84,Difficulty with language,Memantine,Daily exercise
India,2022,75-84,Difficulty with language,Memantine,Cognitive therapy
India,2022,75-84,Difficulty with language,Memantine,Social interactions
India,2022,75-84,Difficulty with language,Memantine,Healthy diet
India,2022,75-84,Disorientation,Donepezil,Daily exercise
India,2022,75-84,Disorientation,Donepezil,Cognitive therapy
India,2022,75-84,Disorientation,Donepezil,Social interactions
India,2022,75-84,Disorientation,Donepezil,Healthy diet
India,2022,75-84,Disorientation,Rivastigmine,Daily exercise
India,2022,75-84,Disorientation,Rivastigmine,Cognitive therapy
India,2022,75-84,Disorientation,Rivastigmine,Social interactions
India,2022,75-84,Disorientation,Rivastigmine,Healthy diet
India,2022,75-84,Disorientation,Galantamine,Daily exercise
India,2022,75-84,Disorientation,Galantamine,Cognitive therapy
India,2022,75-84,Disorientation,Galantamine,Social interactions
India,2022,75-84,Disorientation,Galantamine,Healthy diet
India,2022,75-84,Disorientation,Memantine,Daily exercise
India,2022,75-84,Disorientation,Memantine,Cognitive therapy
India,2022,75-84,Disorientation,Memantine,Social interactions
India,2022,75-84,Disorientation,Memantine,Healthy diet
India,2022,75-84,Changes in mood,Donepezil,Daily exercise
India,2022,75-84,Changes in mood,Donepezil,Cognitive therapy
India,2022,75-84,Changes in mood,Donepezil,Social interactions
India,2022,75-84,Changes in mood,Donepezil,Healthy diet
India,2022,75-84,Changes in mood,Rivastigmine,Daily exercise
India,2022,75-84,Changes in mood,Rivastigmine,Cognitive therapy
India,2022,75-84,Changes in mood,Rivastigmine,Social interactions
India,2022,75-84,Changes in mood,Rivastigmine,Healthy diet
India,2022,75-84,Changes in mood,Galantamine,Daily exercise
India,2022,75-84,Changes in mood,Galantamine,Cognitive therapy
India,2022,75-84,Changes in mood,Galantamine,Social interactions
India,2022,75-84,Changes in mood,Galantamine,Healthy diet
India,2022,75-84,Changes in mood,Memantine,Daily exercise
India,2022,75-84,Changes in mood,Memantine,Cognitive therapy
India,2022,75-84,Changes in mood,Memantine,Social interactions
India,2022,75-84,Changes in mood,Memantine,Healthy diet
India,2022,85+,Memory loss,Donepezil,Daily exercise
India,2022,85+,Memory loss,Donepezil,Cognitive therapy
India,2022,85+,Memory loss,Donepezil,Social interactions
India,2022,85+,Memory loss,Donepezil,Healthy diet
India,2022,85+,Memory loss,Rivastigmine,Daily exercise
India,2022,85+,Memory loss,Rivastigmine,Cognitive therapy
India,2022,85+,Memory loss,Rivastigmine,Social interactions
India,2022,85+,Memory loss,Rivastigmine,Healthy diet
India,2022,85+,Memory loss,Galantamine,Daily exercise
India,2022,85+,Memory loss,Galantamine,Cognitive therapy
India,2022,85+,Memory loss,Galantamine,Social interactions
India,2022,85+,Memory loss,Galantamine,Healthy diet
India,2022,85+,Memory loss,Memantine,Daily exercise
India,2022,85+,Memory loss,Memantine,Cognitive therapy
India,2022,85+,Memory loss,Memantine,Social interactions
India,2022,85+,Memory loss,Memantine,Healthy diet
India,2022,85+,Confusion,Donepezil,Daily exercise
India,2022,85+,Confusion,Donepezil,Cognitive therapy
India,2022,85+,Confusion,Donepezil,Social interactions
India,2022,85+,Confusion,Donepezil,Healthy diet
India,2022,85+,Confusion,Rivastigmine,Daily exercise
India,2022,85+,Confusion,Rivastigmine,Cognitive therapy
India,2022,85+,Confusion,Rivastigmine,Social interactions
India,2022,85+,Confusion,Rivastigmine,Healthy diet
India,2022,85+,Confusion,Galantamine,Daily exercise
India,2022,85+,Confusion,Galantamine,Cognitive therapy
India,2022,85+,Confusion,Galantamine,Social interactions
India,2022,85+,Confusion,Galantamine,Healthy diet
India,2022,85+,Confusion,Memantine,Daily exercise
India,2022,85+,Confusion,Memantine,Cognitive therapy
India,2022,85+,Confusion,Memantine,Social interactions
India,2022,85+,Confusion,Memantine,Healthy diet
India,2022,85+,Difficulty with language,Donepezil,Daily exercise
India,2022,85+,Difficulty with language,Donepezil,Cognitive therapy
India,2022,85+,Difficulty with language,Donepezil,Social interactions
India,2022,85+,Difficulty with language,Donepezil,Healthy diet
India,2022,85+,Difficulty with language,Rivastigmine,Daily exercise
India,2022,85+,Difficulty with language,Rivastigmine,Cognitive therapy
India,2022,85+,Difficulty with language,Rivastigmine,Social interactions
India,2022,85+,Difficulty with language,Rivastigmine,Healthy diet
India,2022,85+,Difficulty with language,Galantamine,Daily exercise
India,2022,85+,Difficulty with language,Galantamine,Cognitive therapy
India,2022,85+,Difficulty with language,Galantamine,Social interactions
India,2022,85+,Difficulty with language,Galantamine,Healthy diet
India,2022,85+,Difficulty with language,Memantine,Daily exercise
India,2022,85+,Difficulty with language,Memantine,Cognitive therapy
India,2022,85+,Difficulty with language,Memantine,Social interactions
India,2022,85+,Difficulty with language,Memantine,Healthy diet
India,2022,85+,Disorientation,Donepezil,Daily exercise
India,2022,85+,Disorientation,Donepezil,Cognitive therapy
India,2022,85+,Disorientation,Donepezil,Social interactions
India,2022,85+,Disorientation,Donepezil,Healthy diet
India,2022,85+,Disorientation,Rivastigmine,Daily exercise
India,2022,85+,Disorientation,Rivastigmine,Cognitive therapy
India,2022,85+,Disorientation,Rivastigmine,Social interactions
India,2022,85+,Disorientation,Rivastigmine,Healthy diet
India,2022,85+,Disorientation,Galantamine,Daily exercise
India,2022,85+,Disorientation,Galantamine,Cognitive therapy
India,2022,85+,Disorientation,Galantamine,Social interactions
India,2022,85+,Disorientation,Galantamine,Healthy diet
India,2022,85+,Disorientation,Memantine,Daily exercise
India,2022,85+,Disorientation,Memantine,Cognitive therapy
India,2022,85+,Disorientation,Memantine,Social interactions
India,2022,85+,Disorientation,Memantine,Healthy diet
India,2022,85+,Changes in mood,Donepezil,Daily exercise
India,2022,85+,Changes in mood,Donepezil,Cognitive therapy
India,2022,85+,Changes in mood,Donepezil,Social interactions
India,2022,85+,Changes in mood,Donepezil,Healthy diet
India,2022,85+,Changes in mood,Rivastigmine,Daily exercise
India,2022,85+,Changes in mood,Rivastigmine,Cognitive therapy
India,2022,85+,Changes in mood,Rivastigmine,Social interactions
India,2022,85+,Changes in mood,Rivastigmine,Healthy diet
India,2022,85+,Changes in mood,Galantamine,Daily exercise
India,2022,85+,Changes in mood,Galantamine,Cognitive therapy
India,2022,85+,Changes in mood,Galantamine,Social interactions
India,2022,85+,Changes in mood,Galantamine,Healthy diet
India,2022,85+,Changes in mood,Memantine,Daily exercise
India,2022,85+,Changes in mood,Memantine,Cognitive therapy
India,2022,85+,Changes in mood,Memantine,Social interactions
India,2022,85+,Changes in mood,Memantine,Healthy diet
India,2023,<65,Memory loss,Donepezil,Daily exercise
India,2023,<65,Memory loss,Donepezil,Cognitive therapy
India,2023,<65,Memory loss,Donepezil,Social interactions
India,2023,<65,Memory loss,Donepezil,Healthy diet
India,2023,<65,Memory loss,Rivastigmine,Daily exercise
India,2023,<65,Memory loss,Rivastigmine,Cognitive therapy
India,2023,<65,Memory loss,Rivastigmine,Social interactions
India,2023,<65,Memory loss,Rivastigmine,Healthy diet
India,2023,<65,Memory loss,Galantamine,Daily exercise
India,2023,<65,Memory loss,Galantamine,Cognitive therapy
India,2023,<65,Memory loss,Galantamine,Social interactions
India,2023,<65,Memory loss,Galantamine,Healthy diet
India,2023,<65,Memory loss,Memantine,Daily exercise
India,2023,<65,Memory loss,Memantine,Cognitive therapy
India,2023,<65,Memory loss,Memantine,Social interactions
India,2023,<65,Memory loss,Memantine,Healthy diet
India,2023,<65,Confusion,Donepezil,Daily exercise
India,2023,<65,Confusion,Donepezil,Cognitive therapy
India,2023,<65,Confusion,Donepezil,Social interactions
India,2023,<65,Confusion,Donepezil,Healthy diet
India,2023,<65,Confusion,Rivastigmine,Daily exercise
India,2023,<65,Confusion,Rivastigmine,Cognitive therapy
India,2023,<65,Confusion,Rivastigmine,Social interactions
